college,college_code,course,course_code,regulation,semester,subject_code,subject_name,credits,category,elective_type,record_type
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,2,CS25C07,Object Oriented Programming,5,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,2,EN25C02,English Essentials – II,2,HUM,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,2,ME25C05,Re-Engineering for Innovation,2,SD,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,2,UC25A03,Life Skills for Engineers – II,1,HUM,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,2,UC25A04,Physical Education – II,1,HUM,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,2,,Foreign Language^,1,HUM,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,3,,Discrete Mathematics,4,BS,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,3,,Operating Systems,4,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,3,,Object Oriented Software Engineering,3,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,3,,Data Structures,5,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,3,,Java Programming,5,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,3,,English Communication Skills Laboratory – II,1,HUM,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,3,,Skill Development Course – I,2,SD,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,4,,Probability and Statistics,3,BS,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,4,,Algorithms,3,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,4,,Theory of Computation,4,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,4,,Standards in Computer Science,1,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,4,,Python for Data Science,4,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,4,,Database Management Systems,5,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,4,,Skill Development Course – II,2,SD,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,4,,English Communication Skills Laboratory – III,1,HUM,,core
